,name,movie_acted,num_of_movie,sum_score,sum_nor_popularity,avg_score,avg_nor_popularity,nor_movie_count,scaled_avg_score
41367,Warisara Jitpreedasakul,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41368,Wongsakorn Rassamitat,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41369,Dujdao Vadhanapakorn,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41370,Kim Waddoup,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41371,Siriporn Tassanachaisi,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41372,Sutree Chanachai,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41373,Piyakorn Asavaruengkitkul,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41374,Ramida Rachchanunthagul,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41375,Katnapa Limsukcho,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41376,Lalida Tangjitsatiankul,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41377,Raweeputsorn Budchanwut,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41378,Patcha-un Kamsanga,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41379,Jetsupar Onoonjit,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41380,Sudaporn Farmani,['tm1064532'],1,5.6,0.57,5.6,0.57,0.0,0.56
41381,Pablo Derqui,['tm1030495'],1,5.55,0.65,5.55,0.65,0.0,0.56
41382,Marina Gatell,['tm1030495'],1,5.55,0.65,5.55,0.65,0.0,0.56
41383,Anna Chincho Serrano,['tm1030495'],1,5.55,0.65,5.55,0.65,0.0,0.56
41384,Esteban Galilea,['tm1030495'],1,5.55,0.65,5.55,0.65,0.0,0.56
41385,Clayton Grimm,['tm1173363'],1,6.4,0.46,6.4,0.46,0.0,0.64
41386,Abigail Cowen,['tm1002869'],1,7.550000000000001,0.36,7.550000000000001,0.36,0.0,0.76
41387,Hannah van der Westhuysen,['tm1002869'],1,7.550000000000001,0.36,7.550000000000001,0.36,0.0,0.76
41388,Precious Mustapha,['tm1002869'],1,7.550000000000001,0.36,7.550000000000001,0.36,0.0,0.76
41389,Eliot Salt,['tm1002869'],1,7.550000000000001,0.36,7.550000000000001,0.36,0.0,0.76
41390,Elisha Applebaum,['tm1002869'],1,7.550000000000001,0.36,7.550000000000001,0.36,0.0,0.76
41391,Irina Obrezkova,['tm1001267'],1,6.7,0.6,6.7,0.6,0.0,0.67
41392,Alexey Makretsky,['tm1001267'],1,6.7,0.6,6.7,0.6,0.0,0.67
41393,Regina Shchukina,['tm1001267'],1,6.7,0.6,6.7,0.6,0.0,0.67
41394,Kseniya Brzhezovskaya,['tm1001267'],1,6.7,0.6,6.7,0.6,0.0,0.67
41395,Yuliya Zorkina,['tm1001267'],1,6.7,0.6,6.7,0.6,0.0,0.67
41396,Pınar Deniz,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41397,Boran Kuzum,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41398,Seda Turkmen,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41399,Musa Uzunlar,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41400,Kubilay Karslıoğlu,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41401,Burcu Almeman,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41402,Emir Öner,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41403,Ayşe Lebriz Berkem,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,0.0,0.64
41404,Johan Rockström,['tm1041543'],1,7.699999999999999,0.51,7.699999999999999,0.51,0.0,0.77
41405,Romina Fernandes,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41406,Peto Menahem,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41407,Laurita Fernández,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41408,Nicolás Scarpino,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41409,Viviana Saccone,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41410,Pompeyo Audivert,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41411,Eugenia Guerty,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41412,"Horacio ""Chirola"" Fernández",['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41413,Matías Santoianni,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41414,Carla Pandolfi,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41415,Graciela Pal,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41416,Andrés Ciavaglia,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41417,Narella Clausen,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41418,Verónica Intile,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41419,Javier De Nevares,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41420,Diego Hodara,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41421,Verónica Lozano,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41422,María Belén Ludueña,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41423,Antonio Laje,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41424,Luis Novaresio,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41425,Marcelo Polino,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41426,Andy Kusnetzoff,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41427,María O'Donnell,['tm1146393'],1,5.949999999999999,0.62,5.949999999999999,0.62,0.0,0.6
41428,Shinichiro Kamio,['tm1065041'],1,7.15,0.64,7.15,0.64,0.0,0.72
41429,Kana Kurashina,['tm1065041'],1,7.15,0.64,7.15,0.64,0.0,0.72
41430,Sivakarthikeyan,"['tm1132325', 'tm998033']",2,14.15,1.05,7.074999999999999,0.525,0.22,0.71
41431,Priyanka Arul Mohan,"['tm1132325', 'tm998033']",2,14.15,1.05,7.074999999999999,0.525,0.22,0.71
41432,Balasaravanan,['tm1132325'],1,7.05,0.5,7.05,0.5,0.0,0.7
41433,Mirchi Vijay,"['tm1132325', 'tm1143258']",2,13.5,1.0,6.75,0.5,0.22,0.68
41434,Sivaangi Krishnakumar,['tm1132325'],1,7.05,0.5,7.05,0.5,0.0,0.7
41435,Raju Jeyamohan,['tm1132325'],1,7.05,0.5,7.05,0.5,0.0,0.7
41436,Aadhira Pandilakshmi,['tm1132325'],1,7.05,0.5,7.05,0.5,0.0,0.7
41437,Shariq Hassan,['tm1132325'],1,7.05,0.5,7.05,0.5,0.0,0.7
41438,Samir Decazza,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41439,Assa Sylla,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41440,Eric Judor,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41441,Patrick Timsit,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41442,Miou-Miou,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41443,Nassim Lyes,"['tm1038355', 'tm996996']",2,10.8,1.16,5.4,0.5800000000000001,0.22,0.54
41444,Valérie Kaprisky,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41445,Philippe Morier-Genoud,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41446,Michel Crémadès,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
41447,Zakhar Shadrin,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0.0,0.6
