name,movie acted,num_of_movie,sum_score,sum_popularity,avg_score,avg_popularity,ClusterLabel
Chia-Lin Chu,['tm972010'],1,4.55,0.44,4.55,0.44,0
Leslie Woodhead,['tm483420'],1,7.0,0.4,7.0,0.4,2
Alex Burunova,['tm821164'],1,4.15,0.47,4.15,0.47,0
Domenico Emanuele de Feudis,['tm932609'],1,5.1,0.59,5.1,0.59,0
Louise Alston,['tm447755'],1,5.949999999999999,0.47,5.949999999999999,0.47,0
Rachel Lears,['tm448767'],1,7.300000000000001,0.57,7.300000000000001,0.57,2
Robby Grewal,['tm462277'],1,6.55,0.52,6.55,0.52,2
Daniel Arasanz,['tm814894'],1,6.75,0.41,6.75,0.41,2
Lucas Santa Ana,['tm843276'],1,7.2,0.48,7.2,0.48,2
Carlos Sorín,['tm949267'],1,7.0,0.46,7.0,0.46,2
Ian Bonhôte,['tm919106'],1,8.149999999999999,0.5,8.149999999999999,0.5,2
Peter Ettedgui,['tm919106'],1,8.149999999999999,0.5,8.149999999999999,0.5,2
Sophia Nahli Allison,['tm850862'],1,6.95,0.48,6.95,0.48,2
Mikhil Musale,['tm494847'],1,6.35,0.51,6.35,0.51,2
Dallas Jackson,['tm931436'],1,5.3,0.52,5.3,0.52,0
Martin Wood,['tm943718'],1,6.15,0.57,6.15,0.57,0
Prateek Vats,['tm837690'],1,7.6,0.44,7.6,0.44,2
Denis Rovira van Boekholt,['tm484989'],1,4.699999999999999,0.55,4.699999999999999,0.55,0
Tim Neeves,['tm879609'],1,6.6,0.45,6.6,0.45,2
Maïwenn,['tm897418'],1,6.050000000000001,0.46,6.050000000000001,0.46,0
Cüneyt Kaya,['tm863890'],1,6.300000000000001,0.55,6.300000000000001,0.55,2
Sam Rega,['tm420181'],1,7.300000000000001,0.42,7.300000000000001,0.42,2
Mike Gunther,"['tm847623', 'tm843958']",2,8.399999999999999,0.8600000000000001,4.199999999999999,0.43,0
Henri Wong,['tm925218'],1,5.0,0.42,5.0,0.42,0
Christi Cooper,['tm977464'],1,8.35,0.32,8.35,0.32,2
Angel Kristi Williams,['tm946360'],1,6.25,0.46,6.25,0.46,0
Ruchi Narain,['tm858416'],1,6.550000000000001,0.5,6.550000000000001,0.5,2
Toby Parkinson,['tm984935'],1,7.6,0.37,7.6,0.37,2
Steve Evangelatos,['tm917325'],1,6.5,0.44,6.5,0.44,2
Mangesh Hadawale,['tm675154'],1,5.55,0.42,5.55,0.42,0
Sebastian DiNatale,"['tm844662', 'tm1187638']",2,13.45,0.93,6.725,0.4649999999999999,2
Laxman Utekar,"['tm460815', 'tm1073802']",2,13.15,1.08,6.574999999999999,0.54,2
Venky Kudumula,['tm856424'],1,6.55,0.48,6.55,0.48,2
Blair Simmons,"['tm919082', 'tm945435', 'tm975741']",3,21.3,1.2000000000000002,7.099999999999999,0.4000000000000001,2
Francesco Amato,['tm843938'],1,7.2,0.54,7.2,0.54,2
Udoka Oyeka,['tm869307'],1,7.899999999999999,0.19,7.899999999999999,0.19,2
Oliver Kienle,['tm849407'],1,6.65,0.57,6.65,0.57,2
Tunde Apalowo,['tm831934'],1,5.65,0.3,5.65,0.3,0
Pedring Lopez,['tm465427'],1,5.65,0.51,5.65,0.51,0
Merawi Gerima,['tm851346'],1,5.9,0.4,5.9,0.4,0
Marc Vigil,['tm834230'],1,5.4,0.54,5.4,0.54,0
Eric Notarnicola,['tm892081'],1,6.199999999999999,0.47,6.199999999999999,0.47,0
Daniel Prochaska,['tm948916'],1,5.5,0.52,5.5,0.52,0
Sharon Shattuck,['tm897771'],1,7.2,0.48,7.2,0.48,2
Eric Cabello,['tm910999'],1,5.85,0.52,5.85,0.52,0
Alex Stapleton,['tm830833'],1,5.05,0.48,5.05,0.48,0
Franziska Meyer Price,['tm819497'],1,4.65,0.44,4.65,0.44,0
Kirk Wise,['tm945825'],1,3.8,0.45,3.8,0.45,0
Chris Columbus,['tm885669'],1,6.3,0.68,6.3,0.68,2
Billy Lyons,['tm837843'],1,6.1,0.38,6.1,0.38,0
Jeff Tomsic,"['tm856593', 'tm1209228']",2,14.0,0.94,7.0,0.47,2
Max McGuire,['tm948607'],1,6.05,0.55,6.05,0.55,0
Olivier Afonso,['tm351938'],1,4.1,0.54,4.1,0.54,0
Coodie Simmons,['tm470597'],1,6.9,0.4,6.9,0.4,2
Chike Ozah,['tm470597'],1,6.9,0.4,6.9,0.4,2
Ivan Ayr,"['tm426630', 'tm919920']",2,13.35,0.88,6.675,0.44,2
Shirish Kunder,['tm886214'],1,5.300000000000001,0.57,5.300000000000001,0.57,0
Yulene Olaizola,['tm919903'],1,5.9,0.44,5.9,0.44,0
Huw Cordey,['tm835305'],1,7.550000000000001,0.51,7.550000000000001,0.51,2
Marco Bonfanti,['tm836638'],1,6.5,0.5,6.5,0.5,2
Matias Mariani,['tm847008'],1,6.75,0.4,6.75,0.4,2
Kepa Sojo,['tm452929'],1,4.699999999999999,0.46,4.699999999999999,0.46,0
Cristina Costantini,['tm845532'],1,7.35,0.52,7.35,0.52,2
Kareem Tabsch,['tm845532'],1,7.35,0.52,7.35,0.52,2
Santiago Alvarado,['tm818786'],1,5.35,0.45,5.35,0.45,0
R. Parthiban,['tm834715'],1,8.350000000000001,0.46,8.350000000000001,0.46,2
Nawapol Thamrongrattanarit,['tm830795'],1,7.0,0.48,7.0,0.48,2
Hikari,['tm450095'],1,7.4,0.5,7.4,0.5,2
Julia Knowles,['tm825952'],1,6.3,0.41,6.3,0.41,2
Pedro de Echave,['tm863992'],1,6.85,0.4,6.85,0.4,2
Pablo Azorín,['tm863992'],1,6.85,0.4,6.85,0.4,2
Richard van't Riet,['tm845020'],1,6.2,0.38,6.2,0.38,0
Jeff Deverett,['tm871330'],1,5.55,0.45,5.55,0.45,0
Jung Ji-woo,['tm458418'],1,7.5,0.58,7.5,0.58,2
Sabina Fedeli,['tm817087'],1,6.8,0.5,6.8,0.5,2
Anna Migotto,['tm817087'],1,6.8,0.5,6.8,0.5,2
Natasha Lyonne,['tm947555'],1,5.4,0.46,5.4,0.46,0
Elisabeth Vogler,['tm372035'],1,4.449999999999999,0.48,4.449999999999999,0.48,0
Alessandro Angulo,['tm819016'],1,6.4,0.4,6.4,0.4,2
Yibrán Asuad,['tm818588'],1,5.65,0.5,5.65,0.5,0
Mark Ritchie,['tm811971'],1,7.9,0.49,7.9,0.49,2
Pepe Bojórquez,['tm845850'],1,7.35,0.52,7.35,0.52,2
Luis Alejandro Pérez,['tm884616'],1,6.6,0.38,6.6,0.38,2
Krysia Plonka,['tm850822'],1,6.5,0.42,6.5,0.42,2
Sanjay Rawal,['tm931158'],1,7.6,0.36,7.6,0.36,2
Stella Corradi,['tm898180'],1,7.449999999999999,0.45,7.449999999999999,0.45,2
Gitanjali Rao,['tm677746'],1,6.45,0.44,6.45,0.44,2
Lee Jeong-beom,['tm452867'],1,6.15,0.52,6.15,0.52,0
Stuart Sender,['tm464527'],1,7.0,0.42,7.0,0.42,2
Debamitra Biswal,['tm492043'],1,6.25,0.45,6.25,0.45,0
Matt D'Elia,['tm881891'],1,6.2,0.46,6.2,0.46,0
Otoja Abit,['tm929630'],1,5.55,0.45,5.55,0.45,0
Huang Hsin-Yao,['tm935993'],1,7.3,0.5,7.3,0.5,2
Joseph Chen-Chieh Hsu,['tm901947'],1,7.5,0.51,7.5,0.51,2
Juan Carlos Rulfo,['tm843944'],1,6.300000000000001,0.48,6.300000000000001,0.48,2
Salvador Calvo,['tm850730'],1,6.7,0.52,6.7,0.52,2
Abir Sengupta,['tm976632'],1,3.7,0.49,3.7,0.49,0
Gagan Puri,['tm857873'],1,5.0,0.48,5.0,0.48,0
Pedro Flores Maldonado,"['tm890591', 'tm1204412']",2,9.85,0.96,4.925000000000001,0.48,0
Atul Sabharwal,['tm921416'],1,5.8,0.51,5.8,0.51,0
Brent Dawes,['tm849937'],1,6.2,0.52,6.2,0.52,0
Philip Barantini,['tm861718'],1,5.9,0.5,5.9,0.5,0
Olivio Ordonez,['tm937044'],1,6.9,0.37,6.9,0.37,2
Florian Ordonez,['tm937044'],1,6.9,0.37,6.9,0.37,2
Teng Huatao,['tm442199'],1,4.949999999999999,0.55,4.949999999999999,0.55,0
Sandeep Reddy Vanga,['tm455197'],1,6.95,0.6,6.95,0.6,2
Aruna Raje,['tm459329'],1,6.199999999999999,0.38,6.199999999999999,0.38,0
Svetlana Cvetko,['tm453727'],1,5.05,0.48,5.05,0.48,0
Sharan Sharma,['tm851912'],1,6.5,0.6,6.5,0.6,2
Ludovico Di Martino,['tm941531'],1,5.75,0.54,5.75,0.54,0
Mark Verkerk,['tm938466'],1,4.75,0.39,4.75,0.39,0
Phil Burgers,['tm977478'],1,6.4,0.38,6.4,0.38,2
Arati Kadav,['tm912190'],1,5.6,0.48,5.6,0.48,0
Guo Jingming,['tm873159'],1,6.95,0.59,6.95,0.59,2
J. Patrick Arbeiter,['tm957567'],1,6.050000000000001,0.38,6.050000000000001,0.38,0
Manu Ashokan,['tm468200'],1,7.85,0.5,7.85,0.5,2
Travis Scott,['tm827640'],1,6.65,0.55,6.65,0.55,2
White Trash Tyler,['tm827640'],1,6.65,0.55,6.65,0.55,2
Gerardo Gatica,['tm908529'],1,6.050000000000001,0.46,6.050000000000001,0.46,0
Andibachtiar Yusuf,"['tm817284', 'tm822272']",2,13.0,0.7,6.5,0.35,2
Frank E. Abney III,['tm979689'],1,6.300000000000001,0.51,6.300000000000001,0.51,2
Fred Ouro Preto,"['tm975765', 'tm1068692']",2,17.35,0.77,8.675,0.385,2
Alfonso Cortés-Cavanillas,['tm429172'],1,5.7,0.44,5.7,0.44,0
Ross Boyask,['tm849131'],1,4.75,0.53,4.75,0.53,0
Francesco Carnesecchi,['tm854749'],1,5.75,0.5,5.75,0.5,0
Rudge Campos,['tm929600'],1,7.6,0.36,7.6,0.36,2
Júnior Carelli,['tm929600'],1,7.6,0.36,7.6,0.36,2
Anna Wieczur-Bluszcz,"['tm977952', 'tm1185506']",2,10.7,0.96,5.35,0.48,0
Abba Makama,['tm824560'],1,6.199999999999999,0.33,6.199999999999999,0.33,0
Mayye Zayed,['tm920320'],1,7.4,0.34,7.4,0.34,2
Erik White,['tm466426'],1,4.699999999999999,0.51,4.699999999999999,0.51,0
Gabriel Nuncio,"['tm853910', 'tm1110205']",2,13.45,0.92,6.7250000000000005,0.4599999999999999,2
Andrés Clariond,['tm853910'],1,7.9,0.42,7.9,0.42,2
Brian Volk-Weiss,"['tm898699', 'tm840242']",2,12.65,0.8,6.324999999999999,0.4,2
Randall Lobb,['tm828326'],1,7.5,0.46,7.5,0.46,2
Seung Woo Cha,['tm835512'],1,6.050000000000001,0.41,6.050000000000001,0.41,0
Yandy Laurens,['tm446480'],1,8.05,0.44,8.05,0.44,2
Shelly Chopra Dhar,['tm423624'],1,5.699999999999999,0.5,5.699999999999999,0.5,0
Ahn Byoung-wook,['tm912327'],1,6.15,0.54,6.15,0.54,0
Francesco Lettieri,['tm852662'],1,6.15,0.53,6.15,0.53,0
Brett Hedlund,['tm889647'],1,6.15,0.46,6.15,0.46,0
Daniel H. Birman,['tm885845'],1,6.699999999999999,0.52,6.699999999999999,0.52,2
Alex Diaz,['tm851860'],1,6.8,0.3,6.8,0.3,2
Frank Ariza,['tm462551'],1,4.1,0.42,4.1,0.42,0
Seema Pahwa,['tm840723'],1,6.8,0.5,6.8,0.5,2
Anvita Dutt,['tm898773'],1,6.6,0.62,6.6,0.62,2
Fabio Ock,"['tm908777', 'tm1218547', 'tm1217689']",3,19.0,1.0,6.333333333333333,0.3333333333333333,2
Joana Mazzuchelli,['tm908777'],1,6.75,0.38,6.75,0.38,2
Marie Clements,['tm1028083'],1,4.75,0.36,4.75,0.36,0
Salvador Espinosa,['tm937265'],1,6.85,0.5,6.85,0.5,2
Gabriela Tagliavini,['tm463038'],1,5.65,0.56,5.65,0.56,0
Stefan Westerwelle,['tm822596'],1,5.85,0.48,5.85,0.48,0
Blanche Gardin,['tm837648'],1,7.3,0.48,7.3,0.48,2
Xavier Maingon,['tm837648'],1,7.3,0.48,7.3,0.48,2
Marc-Antoine Hélard,['tm837648'],1,7.3,0.48,7.3,0.48,2
Rosa Marquez,['tm844208'],1,7.300000000000001,0.32,7.300000000000001,0.32,2
Marta Jaenes,['tm844208'],1,7.300000000000001,0.32,7.300000000000001,0.32,2
Rod Cabataña Marmol,['tm824858'],1,5.3,0.41,5.3,0.41,0
Vishwesh Krishnamoorthy,['tm511991'],1,6.8,0.47,6.8,0.47,2
Matthew Killip,['tm846941'],1,6.4,0.48,6.4,0.48,2
Alex Ranarivelo,['tm474862'],1,6.55,0.46,6.55,0.46,2
Alex Minton,['tm853485'],1,7.45,0.38,7.45,0.38,2
Vidhu Vinod Chopra,['tm849323'],1,3.75,0.53,3.75,0.53,0
Yeo Siew Hua,['tm425944'],1,6.050000000000001,0.45,6.050000000000001,0.45,0
Christopher Amos,['tm469432'],1,7.05,0.43,7.05,0.43,2
Vasan Bala,['tm428506'],1,7.05,0.52,7.05,0.52,2
Takuma Sato,['tm923612'],1,5.5,0.34,5.5,0.34,0
Khalid Rahman,['tm946277'],1,6.45,0.44,6.45,0.44,2
Marlene Melchior,['tm884531'],1,7.65,0.45,7.65,0.45,2
Jeethu Joseph,"['tm973335', 'tm847212']",2,11.9,0.95,5.95,0.475,0
Kevin Ko,"['tm234980', 'tm1143265']",2,12.05,1.17,6.025,0.585,0
Peter Tsi,['tm234980'],1,5.25,0.4,5.25,0.4,0
Matthias Temmermans,['tm910612'],1,5.6,0.5,5.6,0.5,0
Halitha Shameem,"['tm850382', 'tm998678']",2,13.9,0.91,6.949999999999999,0.455,2
Madhumita,['tm464509'],1,8.0,0.44,8.0,0.44,2
Leila Sy,['tm820116'],1,6.75,0.52,6.75,0.52,2
Kery James,['tm820116'],1,6.75,0.52,6.75,0.52,2
Jos Humphrey,['tm856945'],1,6.300000000000001,0.5,6.300000000000001,0.5,2
Kenny Park,['tm856945'],1,6.300000000000001,0.5,6.300000000000001,0.5,2
Girish Malik,['tm859143'],1,7.25,0.55,7.25,0.55,2
Kristian Mercado,"['tm918026', 'tm982569', 'tm1168932', 'tm1128292']",4,26.250000000000004,1.74,6.562500000000001,0.435,1
Page Hurwitz,"['tm938048', 'tm1219452', 'tm1219787']",3,19.05,1.25,6.3500000000000005,0.4166666666666667,2
Emcy Joseph,['tm821662'],1,7.1,0.44,7.1,0.44,2
Martín Sastre,['tm540277'],1,6.5,0.38,6.5,0.38,2
Rahul Ravindran,['tm810642'],1,5.4,0.42,5.4,0.42,0
Timothy Ware-Hill,['tm984018'],1,6.95,0.49,6.95,0.49,2
Arnon Manor,['tm984018'],1,6.95,0.49,6.95,0.49,2
Roberto Santucci,['tm946801'],1,7.050000000000001,0.53,7.050000000000001,0.53,2
Narendra Nath,['tm950808'],1,5.300000000000001,0.48,5.300000000000001,0.48,0
Elisa Fuksas,['tm847630'],1,2.8,0.48,2.8,0.48,0
Oliver Bokelberg,['tm946927'],1,7.4,0.4,7.4,0.4,2
Julien Leclercq,"['tm883113', 'tm998726']",2,11.45,1.1800000000000002,5.7250000000000005,0.5900000000000001,0
Kanwal Sethi,['tm431769'],1,6.55,0.4,6.55,0.4,2
Marcos Carnevale,"['tm849251', 'tm1146393']",2,12.15,1.14,6.074999999999999,0.5700000000000001,0
Johnny Belt,['tm878995'],1,5.949999999999999,0.4,5.949999999999999,0.4,0
Jack C. Thomas,['tm878995'],1,5.949999999999999,0.4,5.949999999999999,0.4,0
Alejandro Fernández Almendras,['tm462037'],1,5.699999999999999,0.42,5.699999999999999,0.42,0
Vir Das,"['tm851499', 'tm983849']",2,14.6,0.8200000000000001,7.3,0.41,2
Ajay Bhuyan,['tm851499'],1,8.0,0.43,8.0,0.43,2
Todd Kauffman,"['tm927033', 'tm881973']",2,14.85,0.72,7.425,0.36,2
Mark Thornton,"['tm927033', 'tm881973']",2,14.85,0.72,7.425,0.36,2
Ramesh Sippy,['tm849102'],1,5.05,0.44,5.05,0.44,0
B. V. Nandini Reddy,['tm810836'],1,6.65,0.47,6.65,0.47,2
Jan-Peter Horns,['tm954606'],1,6.25,0.34,6.25,0.34,0
Alaa Eddine Aljem,['tm469966'],1,6.45,0.44,6.45,0.44,2
Shubham Singh,['tm818239'],1,5.15,0.42,5.15,0.42,0
Hao Wu,['tm468724'],1,6.199999999999999,0.48,6.199999999999999,0.48,0
Kevin Wotton,['tm845607'],1,6.050000000000001,0.4,6.050000000000001,0.4,0
Tosin Igho,['tm1013697'],1,3.75,0.35,3.75,0.35,0
Anoop Sathyan,['tm854454'],1,6.95,0.48,6.95,0.48,2
Derick Cabrido,['tm1226722'],1,5.050000000000001,0.36,5.050000000000001,0.36,0
Enah Johnscott,['tm998899'],1,6.75,0.44,6.75,0.44,2
Julien War,['tm826875'],1,5.35,0.47,5.35,0.47,0
Rémy Four,['tm826875'],1,5.35,0.47,5.35,0.47,0
Rodrigo Reyes,['tm845370'],1,5.5,0.46,5.5,0.46,0
Bent-Jorgen Perlmutt,['tm452900'],1,7.45,0.42,7.45,0.42,2
Cory Edwards,['tm918962'],1,5.550000000000001,0.53,5.550000000000001,0.53,0
Apurva Dhar Badgaiyann,['tm908128'],1,6.1,0.49,6.1,0.49,0
Taketoshi Sado,['tm1026231'],1,6.8,0.44,6.8,0.44,2
Anand Ravichandran,['tm882606'],1,6.6,0.38,6.6,0.38,2
Sam Cullman,['tm473647'],1,6.95,0.42,6.95,0.42,2
Arjun Jandyala,['tm115973'],1,5.85,0.27,5.85,0.27,0
Chandra Liow,['tm843143'],1,5.2,0.41,5.2,0.41,0
Malik Nejer,['tm848444'],1,6.050000000000001,0.46,6.050000000000001,0.46,0
Lucas Margutti,"['tm823350', 'tm475638', 'tm837802', 'tm855232']",4,23.6,1.33,5.9,0.3325,1
Rima Das,['tm431349'],1,7.4,0.34,7.4,0.34,2
Neeraj Udhwani,['tm881984'],1,5.95,0.42,5.95,0.42,0
Sabrina Rochelle Kalangie,['tm451584'],1,6.35,0.44,6.35,0.44,2
TT the Artist,['tm907704'],1,6.8,0.36,6.8,0.36,2
Numa Perrier,['tm456074'],1,6.6,0.4,6.6,0.4,2
Angshuman Ghosh,['tm894241'],1,6.45,0.44,6.45,0.44,2
Neville Shah,"['tm894241', 'tm885948']",2,13.05,0.87,6.525,0.435,2
Leslye Davis,['tm887052'],1,6.75,0.48,6.75,0.48,2
Catrin Einhorn,['tm887052'],1,6.75,0.48,6.75,0.48,2
Clark Johnson,['tm458363'],1,5.6,0.5,5.6,0.5,0
Robbie Countryman,['tm845942'],1,5.949999999999999,0.42,5.949999999999999,0.42,0
Khaled Marei,['tm824324'],1,5.65,0.46,5.65,0.46,0
Safdar rahman,['tm831196'],1,5.75,0.4,5.75,0.4,0
Prime Cruz,['tm819841'],1,7.6,0.39,7.6,0.39,2
Zackary Canepari,['tm841410'],1,6.550000000000001,0.49,6.550000000000001,0.49,2
Drea Cooper,['tm841410'],1,6.550000000000001,0.49,6.550000000000001,0.49,2
Funke Akindele,['tm996316'],1,6.5,0.3,6.5,0.3,2
Bashir El Deek,['tm834653'],1,5.75,0.36,5.75,0.36,0
August Jakobsson,['tm971431'],1,7.550000000000001,0.46,7.550000000000001,0.46,2
Jorge M. Fontana,['tm465984'],1,5.15,0.48,5.15,0.48,0
Anwardi Jamil,['tm863280'],1,6.05,0.26,6.05,0.26,0
Bobby Moresco,['tm810423'],1,7.55,0.42,7.55,0.42,2
Terrie Samundra,['tm940566'],1,4.15,0.42,4.15,0.42,0
Miguel Cohan,['tm460259'],1,6.05,0.42,6.05,0.42,0
Bernardo Arellano,['tm925785'],1,3.5,0.43,3.5,0.43,0
Han Han,['tm454464'],1,6.3,0.48,6.3,0.48,2
Sneha Taurani,['tm484173'],1,6.0,0.4,6.0,0.4,0
Yasir Al-Yasiri,['tm405637'],1,6.0,0.51,6.0,0.51,0
Saurabh Sinha,['tm478962'],1,6.75,0.32,6.75,0.32,2
KVR Mahendra,['tm813634'],1,4.9,0.36,4.9,0.36,0
Stanley Moore,"['tm938333', 'tm977184', 'tm887376', 'tm918959']",4,22.6,1.64,5.65,0.41,1
Alex Woo,"['tm938333', 'tm977184', 'tm887376', 'tm918959']",4,22.6,1.64,5.65,0.41,1
Nicholas Kharkongor,['tm828318'],1,6.25,0.45,6.25,0.45,0
Kittiphak Thongauam,['tm845616'],1,5.25,0.41,5.25,0.41,0
Tanawat Aiemjinda,['tm826677'],1,6.15,0.47,6.15,0.47,0
Hamisha Daryani Ahuja,['tm1000551'],1,6.4,0.45,6.4,0.45,2
Renata Terra,['tm975616'],1,8.25,0.26,8.25,0.26,2
Sekhar Reddy Yerra,['tm373471'],1,4.25,0.4,4.25,0.4,0
Othman Abu Laban,['tm936519'],1,5.8,0.44,5.8,0.44,0
Carlos Moreno,['tm918258'],1,6.05,0.51,6.05,0.51,0
Makarand Mane,['tm493556'],1,6.300000000000001,0.3,6.300000000000001,0.3,2
Akira Saitoh,['tm882875'],1,5.5,0.47,5.5,0.47,0
Ali Yorgancıoğlu,['tm460411'],1,4.25,0.42,4.25,0.42,0
Naman Nitin Mukesh,['tm816432'],1,5.35,0.41,5.35,0.41,0
Luciana Kaplan,['tm1020701'],1,6.85,0.3,6.85,0.3,2
Nikhil Pherwani,['tm828570'],1,6.95,0.35,6.95,0.35,2
Chinaza Onuzo,['tm1004219'],1,4.85,0.3,4.85,0.3,0
Ravi L. Bharwani,['tm435327'],1,8.3,0.39,8.3,0.39,2
Onur Bilgetay,"['tm674135', 'tm1165118', 'tm965758']",3,18.75,1.49,6.25,0.4966666666666666,2
Hayden Guppy,['tm912415'],1,5.6,0.4,5.6,0.4,0
Alejandro De Grazia,['tm992712'],1,6.15,0.37,6.15,0.37,0
Amanda Raymond,['tm980358'],1,7.05,0.49,7.05,0.49,2
Navjot Gulati,['tm483511'],1,5.15,0.42,5.15,0.42,0
Angga Dwimas Sasongko,"['tm830151', 'tm921230', 'tm1161601']",3,19.85,1.2200000000000002,6.616666666666667,0.4066666666666667,2
Diego Pignataro,"['tm885938', 'tm822502']",2,14.9,0.87,7.45,0.435,2
Alankrita Shrivastava,['tm838007'],1,5.7,0.5,5.7,0.5,0
James D. Stern,['tm845552'],1,6.199999999999999,0.47,6.199999999999999,0.47,0
Fernando Villena,['tm845552'],1,6.199999999999999,0.47,6.199999999999999,0.47,0
Harold Harris,['tm810357'],1,6.8,0.45,6.8,0.45,2
Thomas Gumede,['tm1062350'],1,7.25,0.36,7.25,0.36,2
Tom Stern,['tm457296'],1,5.45,0.45,5.45,0.45,0
Luis Ara,['tm844978'],1,6.199999999999999,0.36,6.199999999999999,0.36,0
Ignacio Jaunsolo,['tm844978'],1,6.199999999999999,0.36,6.199999999999999,0.36,0
Manolo Caro,"['tm885364', 'tm1045603']",2,13.45,1.04,6.725,0.52,2
Francisco D'Eufemia,['tm849599'],1,5.8,0.38,5.8,0.38,0
Ramon Térmens,['tm981475'],1,6.35,0.35,6.35,0.35,2
José Gómez,"['tm882700', 'tm1172600']",2,10.6,1.02,5.3,0.51,0
David Benioff,['tm850176'],1,5.9,0.45,5.9,0.45,0
D.B. Weiss,['tm850176'],1,5.9,0.45,5.9,0.45,0
Rethabile Ramaphakela,['tm862830'],1,5.7,0.48,5.7,0.48,0
Katleho Ramaphakela,['tm862830'],1,5.7,0.48,5.7,0.48,0
Weica Wang,['tm915354'],1,5.4,0.43,5.4,0.43,0
Gustavo Ron,['tm881575'],1,5.6,0.24,5.6,0.24,0
Herman Yau,['tm454431'],1,5.95,0.38,5.95,0.38,0
Sue Ding,['tm890479'],1,4.9,0.44,4.9,0.44,0
Bolanle Austen-Peters,['tm813231'],1,6.2,0.34,6.2,0.34,0
Sharmeen Obaid-Chinoy,['tm835414'],1,7.55,0.2,7.55,0.2,2
Camille Shooshani,['tm823459'],1,6.2,0.38,6.2,0.38,0
Vinay Bharadwaj,['tm832463'],1,6.1,0.37,6.1,0.37,0
Mana Yasuda,"['tm836449', 'tm843222']",2,12.3,0.76,6.15,0.38,0
Josiah Ng,['tm925702'],1,5.85,0.35,5.85,0.35,0
Vijay Kumar Arora,['tm472999'],1,8.15,0.41,8.15,0.41,2
Firas Khoury,['tm859424'],1,8.05,0.44,8.05,0.44,2
Hardik Mehta,"['tm863879', 'tm1001095']",2,11.25,1.0,5.625,0.5,0
Maradona Dias Dos Santos,['tm925186'],1,4.699999999999999,0.48,4.699999999999999,0.48,0
Chris Roland,['tm925186'],1,4.699999999999999,0.48,4.699999999999999,0.48,0
Archie Hekagery,['tm846630'],1,6.65,0.38,6.65,0.38,2
Tade Ogidan,['tm813929'],1,5.1,0.29,5.1,0.29,0
Yuki Yamato,['tm474647'],1,5.25,0.43,5.25,0.43,0
Sooni Taraporevala,['tm854786'],1,7.6,0.47,7.6,0.47,2
V. Vignarajan,['tm973704'],1,7.65,0.48,7.65,0.48,2
Adriano Rudiman,"['tm1036794', 'tm1028068']",2,12.8,0.83,6.4,0.415,2
Lindsey Cordero,['tm437379'],1,6.3,0.32,6.3,0.32,2
Armando Croda,['tm437379'],1,6.3,0.32,6.3,0.32,2
Raj Rachakonda,['tm814652'],1,7.95,0.42,7.95,0.42,2
Wang Ding-Lin,['tm820338'],1,5.85,0.48,5.85,0.48,0
Ramiro Martinez,['tm989205'],1,6.4,0.44,6.4,0.44,2
Jayan Moodley,"['tm468651', 'tm1045883']",2,13.05,0.83,6.525,0.415,2
Otilia Portillo Padua,['tm834121'],1,6.65,0.47,6.65,0.47,2
Trisha Ziff,['tm474618'],1,6.55,0.36,6.55,0.36,2
Andres Feddersen,['tm474496'],1,5.65,0.44,5.65,0.44,0
Kathryn Fasegha,['tm677904'],1,6.55,0.27,6.55,0.27,2
Tuğçe Soysop,['tm476708'],1,5.3,0.39,5.3,0.39,0
Rai Yuvraj Bains,['tm477403'],1,5.55,0.3,5.55,0.3,0
Gary Andrews,['tm935941'],1,3.45,0.31,3.45,0.31,0
Samit Basu,['tm863514'],1,5.95,0.46,5.95,0.46,0
Anna Stone,['tm922943'],1,6.15,0.18,6.15,0.18,0
Pia Sukanya,['tm439365'],1,6.0,0.4,6.0,0.4,0
Javier Colinas,['tm927926'],1,6.65,0.48,6.65,0.48,2
Akshay Shankar,['tm944561'],1,7.15,0.49,7.15,0.49,2
Pavitra Chalam,['tm944561'],1,7.15,0.49,7.15,0.49,2
Glen Goei,['tm818499'],1,5.25,0.4,5.25,0.4,0
Gavin Yap,['tm818499'],1,5.25,0.4,5.25,0.4,0
Vijay Kumar,['tm466854'],1,7.0,0.43,7.0,0.43,2
Arpan Sarkar,['tm940835'],1,6.4,0.41,6.4,0.41,2
Shyamal Chaulia,['tm940835'],1,6.4,0.41,6.4,0.41,2
Athiyan Athirai,['tm845594'],1,6.7,0.42,6.7,0.42,2
Elsa Flores Almaraz,['tm530822'],1,7.25,0.28,7.25,0.28,2
Richard Montoya,['tm530822'],1,7.25,0.28,7.25,0.28,2
Aijaz Khan,['tm463217'],1,7.35,0.42,7.35,0.42,2
Kristine Samuelson,['tm467116'],1,5.7,0.36,5.7,0.36,0
John Haptas,['tm467116'],1,5.7,0.36,5.7,0.36,0
Milton Horowitz,['tm879556'],1,6.0,0.32,6.0,0.32,0
Udai Singh Pawar,['tm838022'],1,6.9,0.42,6.9,0.42,2
Raju Saravanan,['tm468811'],1,6.699999999999999,0.42,6.699999999999999,0.42,2
Mostafa Abou Seif,['tm853091'],1,5.15,0.45,5.15,0.45,0
Francesco Imperato,"['tm467955', 'tm463814']",2,13.25,0.7,6.625,0.35,2
Thierry Gautier,['tm842869'],1,6.0,0.31,6.0,0.31,0
Sylvain LEDUC,['tm842869'],1,6.0,0.31,6.0,0.31,0
